hid,family,id,N,mean,se,t,clusters,sd,p_one,p_two
S1::190ebe36d8de,S1,190ebe36d8de,1268,0.00635803902417382,0.03833834615827294,0.16584020077250605,178,1.4265058621794622,0.4341413542546515,0.868282708509303
S1::6acf0709f27c,S1,6acf0709f27c,2181,0.011700919768005066,0.02904381813033684,0.4028712655993127,181,1.4314690293505474,0.3435214654398622,0.6870429308797243
S1::fc35c99a3a5c,S1,fc35c99a3a5c,1353,-0.04744926608719163,0.010222402072197536,-4.641694364208406,178,0.39586615372180467,0.9999982721812406,3.455637518801069e-06
S1::128c94bee864,S1,128c94bee864,2379,-0.037974076931343206,0.007650854116801248,-4.9633774676153175,181,0.4040700226633952,0.999999653611228,6.927775442200357e-07
S1::e1420baec751,S1,e1420baec751,1334,0.00950973735816025,0.03424446556923634,0.27770143876046827,178,1.3643894800111396,0.39062077802616046,0.7812415560523209
S1::46f1bee2afef,S1,46f1bee2afef,2303,0.04117272761249913,0.04161355016598738,0.9894067544891049,181,2.023919291697443,0.1612320855645858,0.3224641711291716
S1::7cfa9cc7f499,S1,7cfa9cc7f499,1247,0.0258565429575843,0.0335768788930495,0.7700698757601521,178,1.16061200089348,0.2206292221162358,0.4412584442324716
S1::c209b3d32cd7,S1,c209b3d32cd7,2122,0.026300178762398232,0.025656492291371454,1.0250886389190177,181,1.1632121295858722,0.15266068284921586,0.3053213656984317
S1::9cc350ddb9ba,S1,9cc350ddb9ba,1231,0.034758182666702477,0.03504887721988299,0.9917060238090706,178,1.289504251889464,0.1606704758519817,0.3213409517039634
S1::b1e9ca868865,S1,b1e9ca868865,2086,0.03827162757067059,0.02731014267971889,1.40137047321587,181,1.2857470598212157,0.08055165854309743,0.16110331708619485
S1::b4efd3b4b70a,S1,b4efd3b4b70a,1352,-0.03004663818846331,0.00864306144639848,-3.4763883578524823,178,0.3357481372724386,0.9997458921139718,0.0005082157720566194
S1::a4e81979285f,S1,a4e81979285f,2371,-0.02577216921996703,0.00657642527442743,-3.9188720535125157,181,0.32801114639363194,0.9999555178390771,8.896432184579695e-05
S1::959a98146344,S1,959a98146344,1316,0.032581411047559884,0.029233668742222243,1.1145166668904094,178,1.163352249558249,0.13252879917269067,0.26505759834538134
S1::11b0b633c821,S1,11b0b633c821,2266,0.014165210527644835,0.023261167650669243,0.608963863739544,181,1.1331542552352385,0.2712741957379624,0.5425483914759248
S1::88567ae39bcd,S1,88567ae39bcd,5335,0.025951812524065,0.018764024169159416,1.3830621987110552,181,1.2918111046375227,0.08332289757444988,0.16664579514889977
S1::8ae15f1fe244,S1,8ae15f1fe244,6820,0.06846401844781734,0.015986929261059653,4.282499617645732,181,1.2729490938574135,9.240272489829948e-06,1.8480544979659896e-05
S1::56b72fec8ffc,S1,56b72fec8ffc,5196,0.04578533644643388,0.021604321762102748,2.1192674757672,181,1.5098209295688283,0.01703393433598377,0.03406786867196754
S1::aa6e0a4dfd6a,S1,aa6e0a4dfd6a,6626,0.0838972894282041,0.019423581083560865,4.319352289738709,181,1.4757467681893979,7.824390346078403e-06,1.5648780692156805e-05
S1::89b5f32ad912,S1,89b5f32ad912,5850,0.0028646089150750906,0.015388970159869566,0.18614688866869378,181,1.2558176065248419,0.42616478629849275,0.8523295725969855
S1::522d80b6d0a9,S1,522d80b6d0a9,7611,0.05386241888538133,0.014472420443755426,3.721728448583177,181,1.2461181328637565,9.893187176013285e-05,0.0001978637435202657
S1::b7be88cb5aa0,S1,b7be88cb5aa0,5562,0.07867713184135516,0.031254238965253776,2.5173267513831568,181,2.2668978990710977,0.0059124554259644135,0.011824910851928827
S1::0a534a2e0f86,S1,0a534a2e0f86,7185,0.1281999899922252,0.027947514582019252,4.587169625262704,181,2.3521298364499854,2.246478123080209e-06,4.492956246160418e-06
S1::303ed64f55dd,S1,303ed64f55dd,4838,-0.016918551949951465,0.019038572462185592,-0.8886460360174109,181,1.2726128536970573,0.8129033292347293,0.3741933415305414
S1::5de516d2b148,S1,5de516d2b148,5989,-0.027213484178314987,0.016680010684622087,-1.6315028025374165,181,1.2642987498450722,0.9486078655069035,0.10278426898619308
S1::53f7546cb754,S1,53f7546cb754,4706,-0.006312836308960851,0.021793515260793223,-0.2896658126703274,181,1.4802843121079015,0.6139640434837732,0.7720719130324536
S1::0983e4ce34dd,S1,0983e4ce34dd,5819,-0.022150338291151785,0.01888747032680166,-1.1727530425141188,181,1.4650299544779646,0.8795525731234892,0.24089485375302155
S1::245749fe6fc6,S1,245749fe6fc6,5638,-0.04556034066129337,0.011726215849941502,-3.8853404409676338,181,0.859824478190849,0.9999489067052069,0.0001021865895862728
S1::0e0a4f1464d3,S1,0e0a4f1464d3,7230,-0.04193785429263136,0.01003772593660701,-4.178023444502148,181,0.8491789581323244,0.9999852973324569,2.9405335086440942e-05
S1::241c239ffc21,S1,241c239ffc21,5247,0.005750363896756349,0.023167929969078255,0.24820361182165337,181,1.5898583975794713,0.40198843597344536,0.8039768719468907
S1::f6de10cc7a24,S1,f6de10cc7a24,6610,0.00773647742371424,0.020896816981763988,0.37022276792037884,181,1.610111418684454,0.35560825680596797,0.7112165136119359
S1::1d891e8ce2cb,S1,1d891e8ce2cb,824,-0.02850635171817222,0.041960681540801056,-0.6793586441262559,178,1.2302893025086101,0.7515446765559641,0.49691064688807174
S1::55c6a5841b08,S1,55c6a5841b08,1652,-0.022410942830738245,0.02955211228646563,-0.7583533323606814,181,1.2415518713833993,0.7758802561868516,0.44823948762629673
S1::b75358de9685,S1,b75358de9685,818,0.004080565750716622,0.05111982649425526,0.07982354461189706,178,1.42742828233958,0.46818879909024214,0.9363775981804843
S1::9f2e284eaf02,S1,9f2e284eaf02,1634,0.005321279321581621,0.032606392126553356,0.16319742769848436,181,1.4294037438342075,0.43518149572827936,0.8703629914565587
S1::a69c6775e957,S1,a69c6775e957,858,-0.040974738578058306,0.022428983190459995,-1.826865633190479,178,0.6373310681479937,0.9661400126991422,0.06771997460171564
S1::a39877b50729,S1,a39877b50729,1742,-0.023696836134367016,0.018209185539529764,-1.301367163452988,181,0.7823093331346838,0.9034335961385578,0.19313280772288444
S1::fe7d828f2afa,S1,fe7d828f2afa,845,-0.052660423919440306,0.04325050645187556,-1.2175677983802358,178,1.2859853852648666,0.8883058711844967,0.22338825763100667
S1::8cfa286fc2e7,S1,8cfa286fc2e7,1707,0.02103672826892443,0.039550217878055634,0.5318991752153309,181,1.8348007663067414,0.2973979142867075,0.594795828573415
S1::75196d716197,S1,75196d716197,816,-0.022352577355732973,0.04139440016349621,-0.5399903674759532,178,1.1607749735938482,0.7053981623079729,0.5892036753840542
S1::b6e4681e08f7,S1,b6e4681e08f7,1624,-0.0169513464696867,0.027732953460775207,-0.6112348074885806,181,1.1938286466382277,0.7294779284882877,0.5410441430234245
S1::a09c76ba0138,S1,a09c76ba0138,811,0.0044953380987626645,0.0482863337619624,0.09309752363729613,178,1.3180827421581205,0.46291304237231823,0.9258260847446365
S1::9b4e466bf9e4,S1,9b4e466bf9e4,1607,-0.009868529737658015,0.03155499023852753,-0.3127407000623594,181,1.3373551458237707,0.6227611643506119,0.7544776712987762
S1::c70949c72a14,S1,c70949c72a14,857,-0.034798154197739795,0.019223837368406015,-1.8101565015801606,178,0.5523657705326043,0.9648642394999929,0.07027152100001421
S1::657301759644,S1,657301759644,1737,-0.04534175150053513,0.013560937898941089,-3.3435557214723075,181,0.6141259033321317,0.9995864395922992,0.0008271208154015941
S1::8b9b1ef79589,S1,8b9b1ef79589,838,-0.02901718859856708,0.042276771926880105,-0.686362446232977,178,1.1708326963667886,0.7537577102215307,0.4924845795569386
S1::8ed1943cf102,S1,8ed1943cf102,1689,-0.009625074301497717,0.029232705322191417,-0.32925704943876805,181,1.2991678827196176,0.6290192973304451,0.7419614053391097
S1::3e8e64c5f203,S1,3e8e64c5f203,10423,-0.003232341074496325,0.014596769319380124,-0.22144222490416063,181,1.3374218255281323,0.5876259411656324,0.8247481176687352
S1::0bd01dbce276,S1,0bd01dbce276,12191,0.07386362339284654,0.011521874351811316,6.410729811615649,181,1.2985667659039377,7.241229837973151e-11,1.4482459675946302e-10
S1::79256a9fafa3,S1,79256a9fafa3,9927,0.007422542901909757,0.017374794642712518,0.4272017629297842,181,1.583379013220925,0.3346161886951109,0.6692323773902218
