object,family,mechanism,feature,omni_p,bp_bin,bp_exp,bp_N,bp_lift,rank,fdr
S5::15be26301532,S5,M05_OPENING_RANGE,f007,0.0341421307296208,3.0,0.0625878812933913,421,0.11616986955698316,796,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f024,0.03432407233451018,,,0,,797,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f019,0.034369749913506276,3.0,0.2801837354249972,45,0.5680739281725965,798,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f019,0.03457625538533904,0.0,0.24084308554550554,66,0.4312606446732381,799,False
S5::15be26301532,S5,M05_OPENING_RANGE,f026,0.03474227592309642,2.0,0.07758380350341172,537,0.14256257053640065,800,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f004,0.034774186429009646,,,0,,801,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f020,0.035176903311966434,,,0,,802,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f026,0.03524189655117027,,,0,,803,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f037,0.03526820595704283,,,0,,804,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f038,0.035505097440506894,0.0,0.00043598203988344644,176,0.1993000332550405,805,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f008,0.035699207359484175,3.0,0.2824982039480679,67,0.46225272961214203,806,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f046,0.035750789331352895,,,0,,807,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f032,0.035938223924090185,,,0,,808,False
S7::98a2f4583fb9,S7,M07_TREND_CONTINUATION,f014,0.03613622142124351,,,0,,809,False
S7::98a2f4583fb9,S7,M07_TREND_CONTINUATION,f020,0.03622263953351412,,,0,,810,False
S6::7199b701458a,S6,M06_SESSION_TIME,f020,0.036673891845753204,,,0,,811,False
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f019,0.037095186242146916,,,0,,812,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f035,0.03740794396856151,1.0,0.4860827739276521,306,0.38625104558261847,813,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f002,0.03745434127511604,,,0,,814,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f026,0.03771743417039897,,,0,,815,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f003,0.03821560426070958,3.0,0.0034157721144979945,923,0.07513375621365435,816,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f044,0.03822606006463225,0.0,0.007070140180303832,1190,0.08504373958119124,817,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f032,0.03837249544694288,,,0,,818,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f032,0.038541901442372684,1.0,0.13174963616571247,109,0.20261639110659463,819,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f031,0.03854460064023879,,,0,,820,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f001,0.038650849688559585,,,0,,821,False
S6::7199b701458a,S6,M06_SESSION_TIME,f011,0.03878820895314217,,,0,,822,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f007,0.03888939212675968,,,0,,823,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f019,0.03899793481138758,6.0,0.24954071123431232,67,0.408408531967855,824,False
SESS_E,SESS_E,M06_SESSION_TIME,f036,0.03924337257278143,,,0,,825,False
SESS_B,SESS_B,M06_SESSION_TIME,f015,0.03925402347569351,,,0,,826,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f009,0.03956304527071186,,,0,,827,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f021,0.03967469545633495,0.0,0.005557684997723948,337,0.10626061578162593,828,False
CAND0038,CAND0038,M10_DISPLACEMENT_CONTINUATION,f020,0.03969782749118789,3.0,0.1997143472931495,70,0.19501800734828098,829,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f003,0.039789453595411306,,,0,,830,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f034,0.04023547527519167,,,0,,831,False
S6::7199b701458a,S6,M06_SESSION_TIME,f015,0.040404751716310194,,,0,,832,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f041,0.04060678726324096,,,0,,833,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f031,0.040770395957898664,,,0,,834,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f006,0.04096500650572543,,,0,,835,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f006,0.0412754642136548,,,0,,836,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f020,0.04129920899085926,,,0,,837,False
CAND0027,CAND0027,M06_SESSION_TIME,f012,0.04146515096531189,0.0,0.19821814681440886,1593,0.15146200885503008,838,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f021,0.041542617946271676,1.0,0.10008122459278809,254,0.14351280037135866,839,False
S6::7199b701458a,S6,M06_SESSION_TIME,f038,0.04185432281691437,,,0,,840,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f016,0.0419154689193828,3.0,0.18622735598338452,51,0.3209054826731248,841,False
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f039,0.0419675719824113,,,0,,842,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f044,0.04208338488646435,,,0,,843,False
CAND0009,CAND0009,M03_BREAKOUT_RETEST,f003,0.04212875405157024,3.0,0.3553097163836066,285,0.4846138199955824,844,False
CAND0027,CAND0027,M06_SESSION_TIME,f004,0.0421595822610199,0.0,0.2650411507901999,1189,0.22111062015710664,845,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f038,0.04218413723195091,,,0,,846,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f014,0.04250561900833061,,,0,,847,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f032,0.04265063860447338,,,0,,848,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f002,0.04273152263996938,,,0,,849,False
CAND0004,CAND0004,M13_IMBALANCE_FVG,f010,0.04286848433875834,2.0,0.3682932362149869,44,0.550242162171213,850,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f002,0.042927805677619,,,0,,851,False
S5::15be26301532,S5,M05_OPENING_RANGE,f027,0.04294335089264134,0.0,0.024190432168293443,1136,0.1083475789800495,852,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f014,0.043021950509571916,1.0,0.0512048952931689,346,0.1576968644415444,853,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f005,0.043215995244743066,3.0,0.10518932331349651,56,0.22892117233104237,854,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f013,0.043311101488138215,,,0,,855,False
S27::8492323d86e4,S27,M16_AUCTION_VALUE,f028,0.04337848517401044,,,0,,856,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f006,0.04353142981640579,,,0,,857,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f038,0.043627916492592345,,,0,,858,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f004,0.04365457838034992,,,0,,859,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f028,0.0437260198934708,4.0,0.1747689602665377,93,0.3389481563495894,860,False
SESS_A,SESS_A,M06_SESSION_TIME,f026,0.0438000611810474,0.0,0.044083233320251,1011,0.0494070795189443,861,False
S5::15be26301532,S5,M05_OPENING_RANGE,f005,0.04392180771169096,4.0,0.08816084835176273,42,0.12372508663815451,862,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f027,0.04423517850646652,1.0,0.6234062086400775,455,0.600420554933945,863,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f028,0.04428652213619655,,,0,,864,False
DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,M25_DIRECTION_AGNOSTIC_OCO,f008,0.044964479573215144,1.0,0.013009954756996088,1017,0.0415552214568487,865,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f032,0.0451517425657777,,,0,,866,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f007,0.045218880409567674,,,0,,867,False
CAND0002,CAND0002,M04_VOLATILITY_COMPRESSION_EXPANSION,f005,0.04560223161300758,,,0,,868,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f019,0.04566496632742201,,,0,,869,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f032,0.04577126233109907,,,0,,870,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f028,0.04580023833506197,,,0,,871,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f021,0.0458288103470581,,,0,,872,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f019,0.045907963752393144,,,0,,873,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f034,0.04597196340520915,4.0,0.18201228158181998,202,0.24130320795807603,874,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f019,0.04616379734741649,,,0,,875,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f011,0.046266783075612494,17.0,0.14735569432262433,46,0.37290161237483116,876,False
S28::b2a817579286,S28,M16_AUCTION_VALUE,f043,0.04626700602035627,,,0,,877,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f021,0.04629604525546949,,,0,,878,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f010,0.046603069773247796,,,0,,879,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f012,0.04665841738616283,,,0,,880,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f008,0.04686290896943501,,,0,,881,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f041,0.046930556167299464,0.0,0.11155422166346561,143,0.3249698465798038,882,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f019,0.047012989762416524,,,0,,883,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f046,0.04731151594568139,,,0,,884,False
CAND0006,CAND0006,M14_REFERENCE_LEVEL,f035,0.047373240508048475,4.0,0.2473045259362366,151,0.5530973746046249,885,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f039,0.04739292686186225,,,0,,886,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f005,0.04743196768534297,,,0,,887,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f043,0.04747544753702426,,,0,,888,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f022,0.04777574351769065,,,0,,889,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f002,0.047832696668721475,1.0,0.09865724226867993,150,0.31261037432062755,890,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f044,0.04795264375131003,,,0,,891,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f037,0.04813151003855998,0.0,0.05762393662395539,62,0.09301641077690065,892,False
CAND0037,CAND0037,M03_BREAKOUT_RETEST,f033,0.04833901935632667,4.0,0.1418868126592617,134,0.1276927617721246,893,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f005,0.04856338467880583,,,0,,894,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f033,0.04863452309429972,,,0,,895,False
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f022,0.04868976747451126,0.0,0.01367194614590328,48,0.38900056143397216,896,False
SESS_A,SESS_A,M06_SESSION_TIME,f034,0.04943290016294055,3.0,0.0935193201399069,833,0.11200812575583648,897,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f040,0.049459179432205236,1.0,0.04992131882344622,181,0.2575143834000836,898,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f026,0.04947691970617951,,,0,,899,False
SESS_E,SESS_E,M06_SESSION_TIME,f023,0.049916050220724095,3.0,0.09872287367088876,144,0.3153034839353155,900,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f046,0.049998999676825306,,,0,,901,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f020,0.05043911655905897,4.0,0.010943933277329978,249,0.10493142075026171,902,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f034,0.05080949886608144,,,0,,903,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f039,0.050819199787545566,3.0,0.13598700194363791,138,0.2808763542005178,904,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f009,0.050822101537237874,,,0,,905,False
S27::8492323d86e4,S27,M16_AUCTION_VALUE,f041,0.05130745703345596,,,0,,906,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f002,0.05136169821415626,,,0,,907,False
CAND0037,CAND0037,M03_BREAKOUT_RETEST,f012,0.051374118621099196,3.0,0.1316613560109163,61,0.0864849859184391,908,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f042,0.05137827703122655,,,0,,909,False
S27::8492323d86e4,S27,M16_AUCTION_VALUE,f042,0.05148920899083698,,,0,,910,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f017,0.051649684574979204,,,0,,911,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f002,0.051675946924785165,3.0,0.0428631256305006,159,0.20928198615576865,912,False
S5::15be26301532,S5,M05_OPENING_RANGE,f015,0.051678249265171505,0.0,0.018422773436256343,705,0.07308311260914692,913,False
CAND0005,CAND0005,M13_IMBALANCE_FVG,f006,0.051713986466443984,2.0,0.24850567822473824,713,0.2971660326137093,914,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f030,0.05211842614696538,,,0,,915,False
SESS_B,SESS_B,M06_SESSION_TIME,f031,0.05244618160415904,,,0,,916,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f007,0.05262362699685719,,,0,,917,False
CAND0006,CAND0006,M14_REFERENCE_LEVEL,f042,0.05281973622911984,4.0,0.1609335632107041,123,0.36929971447547305,918,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f003,0.05301714583695771,,,0,,919,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f012,0.05316326117604464,,,0,,920,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f013,0.05325790801124608,,,0,,921,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f011,0.05352510963695778,36.0,0.26304558574974635,68,0.303786290874712,922,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f001,0.053560543400148486,3.0,0.049144776454401254,465,0.16548084267768934,923,False
CAND0004,CAND0004,M13_IMBALANCE_FVG,f011,0.05392056245358612,,,0,,924,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f011,0.05392705712947521,38.0,0.13792350996838348,86,0.306293482792829,925,False
SESS_B,SESS_B,M06_SESSION_TIME,f041,0.054069229931335006,,,0,,926,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f043,0.054132416788986726,,,0,,927,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f038,0.05420455395149126,,,0,,928,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f035,0.05441272709382883,,,0,,929,False
CAND0037,CAND0037,M03_BREAKOUT_RETEST,f021,0.05468070617215082,0.0,0.09780664772646595,223,0.09326529506389258,930,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f005,0.05487592689067844,,,0,,931,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f013,0.05495527322814553,,,0,,932,False
CAND0006,CAND0006,M14_REFERENCE_LEVEL,f028,0.05511624542191118,2.0,0.47608794751690414,44,0.6403391577612421,933,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f015,0.05532004049171224,0.0,0.005924201207667998,267,0.1828621044297145,934,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f031,0.05554876285719601,,,0,,935,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f034,0.05606479965171429,,,0,,936,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f021,0.05634339018041379,1.0,0.05906177713849509,86,0.1949812992605836,937,False
S6::7199b701458a,S6,M06_SESSION_TIME,f019,0.05636104836258493,,,0,,938,False
SESS_E,SESS_E,M06_SESSION_TIME,f024,0.056943258763808124,,,0,,939,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f046,0.056998716401547966,,,0,,940,False
SESS_C,SESS_C,M06_SESSION_TIME,f013,0.05702716503133742,,,0,,941,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f009,0.05705047307134281,,,0,,942,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f040,0.05741133111116348,,,0,,943,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f026,0.057415129364028594,2.0,0.2839345665266427,78,0.3794748374765501,944,False
SESS_D,SESS_D,M06_SESSION_TIME,f004,0.057746080361527063,3.0,0.009785313359584382,759,0.05016293042114586,945,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f004,0.05808438871696131,,,0,,946,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f017,0.05855696780102271,,,0,,947,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f009,0.058971279729386206,0.0,0.13963762210189462,121,0.3720305973526936,948,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f020,0.05915985933327872,,,0,,949,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f004,0.05947658853418414,2.0,0.1707866336945179,68,0.22723309219812554,950,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f039,0.059498833847374755,,,0,,951,False
CAND0004,CAND0004,M13_IMBALANCE_FVG,f022,0.05953182773107191,1.0,0.41519033163032165,42,0.6020499563611332,952,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f036,0.059789433935335534,,,0,,953,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f041,0.0600217900633182,3.0,0.21076175084284474,66,0.27275108129415115,954,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f026,0.06005255176418034,,,0,,955,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f044,0.060303246822552836,,,0,,956,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f030,0.06091941284755542,,,0,,957,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f013,0.06098892031664915,,,0,,958,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f020,0.06184312559904148,,,0,,959,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f006,0.06195300882223975,,,0,,960,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f032,0.06217131770829276,3.0,0.007124046512331934,133,0.3229194781452455,961,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f004,0.06228839586022428,,,0,,962,False
