family,si,ei,dir,entry_worse_atr,R
A_sweep_reclaim,52891,52892,-1,0.0,-1.0
A_sweep_reclaim,53110,53111,1,-0.0,-1.0
A_sweep_reclaim,53178,53179,1,-0.0,-1.0
A_sweep_reclaim,53297,53298,-1,0.0,2.0
A_sweep_reclaim,53550,53551,1,-0.0,-1.0
A_sweep_reclaim,53706,53707,-1,0.0,-1.0
A_sweep_reclaim,53802,53803,1,-0.0,-0.002727241928396664
A_sweep_reclaim,54018,54019,-1,0.0,2.0
A_sweep_reclaim,54241,54242,1,-0.0,2.0
A_sweep_reclaim,54324,54325,-1,0.0,-1.0
A_sweep_reclaim,54343,54344,1,-0.0,-1.0
A_sweep_reclaim,54437,54438,-1,0.0,-1.0
A_sweep_reclaim,54530,54531,-1,0.0,2.0
A_sweep_reclaim,54631,54632,1,-0.0,-1.0
A_sweep_reclaim,54730,54731,-1,0.0,-1.0
A_sweep_reclaim,54798,54799,-1,0.0,0.738741967539923
A_sweep_reclaim,54931,54932,-1,0.0,-1.0
A_sweep_reclaim,54947,54948,-1,0.0,-1.0
A_sweep_reclaim,54967,54968,-1,0.0,-1.0
A_sweep_reclaim,55043,55044,1,-0.0,2.0
A_sweep_reclaim,55156,55157,-1,0.0,-1.0
A_sweep_reclaim,55205,55206,-1,0.0,2.0
A_sweep_reclaim,55257,55258,-1,0.0,2.0
A_sweep_reclaim,55317,55318,1,-0.0,2.0
A_sweep_reclaim,55453,55454,-1,0.0,-1.0
A_sweep_reclaim,55522,55523,1,-0.0,-1.0
A_sweep_reclaim,55624,55625,1,-0.0,0.27146106578694007
A_sweep_reclaim,55775,55776,1,-0.0,-1.0
A_sweep_reclaim,55828,55829,-1,0.0,2.0
A_sweep_reclaim,55919,55920,1,-0.0,-1.0
A_sweep_reclaim,56117,56118,1,-0.0,-1.0
A_sweep_reclaim,56453,56454,-1,0.0,-1.0
A_sweep_reclaim,56558,56559,-1,0.0,2.0
A_sweep_reclaim,56697,56698,-1,0.0,-1.0
A_sweep_reclaim,56890,56891,1,-0.0,-1.0
A_sweep_reclaim,57143,57144,-1,0.0,-1.0
A_sweep_reclaim,57156,57157,-1,0.0,-1.0
A_sweep_reclaim,57162,57163,-1,0.0,-1.0
A_sweep_reclaim,57189,57190,-1,0.0,0.2584815247962236
A_sweep_reclaim,57417,57418,1,-0.0,-1.0
A_sweep_reclaim,57494,57495,-1,0.0,2.0
A_sweep_reclaim,57636,57637,1,-0.0,-1.0
A_sweep_reclaim,57758,57759,1,-0.0,-1.0
A_sweep_reclaim,57852,57853,1,-0.0,-1.0
A_sweep_reclaim,57887,57888,-1,0.0,-1.0
A_sweep_reclaim,57940,57941,-1,0.0,0.6327597198726795
A_sweep_reclaim,58043,58044,1,-0.0,-1.0
A_sweep_reclaim,58113,58114,-1,0.0,-1.0
A_sweep_reclaim,58178,58179,-1,0.0,-1.0
A_sweep_reclaim,58228,58229,1,-0.0,2.0
A_sweep_reclaim,58405,58406,1,-0.0,2.0
A_sweep_reclaim,58555,58556,-1,0.0,-1.0
A_sweep_reclaim,58571,58572,1,-0.0,-1.0
A_sweep_reclaim,58581,58582,1,-0.0,0.9381850684480679
A_sweep_reclaim,58808,58809,1,-0.0,-1.0
A_sweep_reclaim,58832,58833,1,-0.0,-1.0
A_sweep_reclaim,59020,59021,1,-0.0,2.0
A_sweep_reclaim,59120,59121,-1,0.0,-1.0
A_sweep_reclaim,59333,59334,1,-0.0,-1.0
A_sweep_reclaim,59347,59348,1,-0.0,-1.0
A_sweep_reclaim,59365,59366,1,-0.0,-1.0
A_sweep_reclaim,59380,59381,1,-0.0,2.0
A_sweep_reclaim,59561,59562,1,-0.0,0.7175512322866431
A_sweep_reclaim,59671,59672,1,-0.0,-1.0
A_sweep_reclaim,59733,59734,1,-0.0,-0.005360785770619858
A_sweep_reclaim,59871,59872,1,-0.0,2.0
A_sweep_reclaim,60123,60124,-1,0.0,0.06747045097467673
A_sweep_reclaim,60343,60344,1,-0.0,-1.0
A_sweep_reclaim,60368,60369,1,-0.0,-1.0
A_sweep_reclaim,60564,60565,-1,0.0,-1.0
A_sweep_reclaim,60578,60579,-1,0.0,2.0
A_sweep_reclaim,60661,60662,1,-0.0,2.0
A_sweep_reclaim,60884,60885,1,-0.0,2.0
A_sweep_reclaim,60926,60927,1,-0.0,-1.0
A_sweep_reclaim,61013,61014,-1,0.0,-1.0
A_sweep_reclaim,61082,61083,-1,0.0,-1.0
A_sweep_reclaim,61163,61164,1,-0.0,-1.0
A_sweep_reclaim,61182,61183,1,-0.0,2.0
A_sweep_reclaim,61290,61291,1,-0.0,2.0
A_sweep_reclaim,61331,61332,-1,0.0,-1.0
A_sweep_reclaim,61354,61355,-1,0.0,-1.0
A_sweep_reclaim,61472,61473,1,-0.0,2.0
A_sweep_reclaim,61542,61543,1,-0.0,-1.0
A_sweep_reclaim,61591,61592,-1,0.0,2.0
A_sweep_reclaim,61630,61631,1,-0.0,2.0
A_sweep_reclaim,61673,61674,-1,0.0,2.0
A_sweep_reclaim,61762,61763,-1,0.0,-1.0
A_sweep_reclaim,61790,61791,-1,0.0,2.0
A_sweep_reclaim,61819,61820,1,-0.0,2.0
A_sweep_reclaim,61950,61951,1,-0.0,0.3542881754263342
A_sweep_reclaim,62085,62086,1,-0.0,-1.0
A_sweep_reclaim,62300,62301,1,-0.0,-1.0
A_sweep_reclaim,62450,62451,-1,0.0,2.0
A_sweep_reclaim,62611,62612,-1,0.0,2.0
A_sweep_reclaim,62787,62788,1,-0.0,0.28958860032176736
A_sweep_reclaim,63062,63063,-1,0.0,-1.0
A_sweep_reclaim,63215,63216,1,-0.0,2.0
A_sweep_reclaim,63279,63280,-1,0.0,2.0
A_sweep_reclaim,63444,63445,-1,0.0,2.0
A_sweep_reclaim,63531,63532,1,-0.0,-1.0
A_sweep_reclaim,63599,63600,-1,0.0,-1.0
A_sweep_reclaim,63672,63673,-1,0.0,-1.0
A_sweep_reclaim,63689,63690,1,-0.0,-1.0
A_sweep_reclaim,63800,63801,1,-0.0,-1.0
A_sweep_reclaim,64103,64104,1,-0.0,-1.0
A_sweep_reclaim,64207,64208,-1,0.0,-1.0
A_sweep_reclaim,64345,64346,-1,0.0,0.1286871646268658
A_sweep_reclaim,64520,64521,1,-0.0,-1.0
A_sweep_reclaim,64808,64809,-1,0.0,2.0
A_sweep_reclaim,64996,64997,-1,0.0,-1.0
A_sweep_reclaim,65007,65008,1,-0.0,-1.0
A_sweep_reclaim,65150,65151,-1,0.0,-1.0
A_sweep_reclaim,65200,65201,-1,0.0,2.0
A_sweep_reclaim,65465,65466,-1,0.0,2.0
A_sweep_reclaim,65510,65511,1,-0.0,-1.0
A_sweep_reclaim,65561,65562,1,-0.0,-0.1790762480132427
A_sweep_reclaim,65779,65780,-1,0.0,-1.0
A_sweep_reclaim,65889,65890,-1,0.0,-1.0
A_sweep_reclaim,65944,65945,-1,0.0,-1.0
A_sweep_reclaim,66014,66015,1,-0.0,-1.0
A_sweep_reclaim,66020,66021,1,-0.0,-1.0
A_sweep_reclaim,66040,66041,1,-0.0,-1.0
A_sweep_reclaim,66236,66237,-1,0.0,0.8184773489933385
A_sweep_reclaim,66480,66481,-1,0.0,-1.0
A_sweep_reclaim,66574,66575,1,-0.0,-1.0
A_sweep_reclaim,66757,66758,1,-0.0,-1.0
A_sweep_reclaim,66775,66776,1,-0.0,-0.32709465134112126
A_sweep_reclaim,66957,66958,-1,0.0,2.0
A_sweep_reclaim,67030,67031,1,-0.0,-1.0
A_sweep_reclaim,67056,67057,-1,0.0,-1.0
A_sweep_reclaim,67331,67332,1,-0.0,0.5161313925630068
A_sweep_reclaim,67609,67610,1,-0.0,-1.0
A_sweep_reclaim,67696,67697,-1,0.0,2.0
A_sweep_reclaim,67716,67717,1,-0.0,-1.0
A_sweep_reclaim,68323,68324,-1,0.0,-1.0
A_sweep_reclaim,68657,68658,-1,0.0,-1.0
A_sweep_reclaim,68890,68891,-1,0.0,-1.0
A_sweep_reclaim,68966,68967,-1,0.0,-1.0
A_sweep_reclaim,68980,68981,-1,0.0,-1.0
A_sweep_reclaim,69117,69118,1,-0.0,-1.0
A_sweep_reclaim,69227,69228,-1,0.0,-1.0
A_sweep_reclaim,69250,69251,1,-0.0,-1.0
A_sweep_reclaim,69286,69287,1,-0.0,-1.0
A_sweep_reclaim,69429,69430,1,-0.0,2.0
A_sweep_reclaim,69468,69469,1,-0.0,2.0
A_sweep_reclaim,69580,69581,1,-0.0,-1.0
A_sweep_reclaim,69614,69615,1,-0.0,2.0
A_sweep_reclaim,69768,69769,1,-0.0,2.0
A_sweep_reclaim,69921,69922,-1,0.0,2.0
A_sweep_reclaim,70108,70109,-1,0.0,2.0
A_sweep_reclaim,70540,70541,-1,0.0,2.0
A_sweep_reclaim,70578,70579,1,-0.0,-1.0
A_sweep_reclaim,70610,70611,1,-0.0,-1.0
A_sweep_reclaim,70669,70670,-1,0.0,-1.0
A_sweep_reclaim,70759,70760,-1,0.0,-1.0
A_sweep_reclaim,70870,70871,-1,0.0,-1.0
A_sweep_reclaim,70964,70965,-1,0.0,-1.0
A_sweep_reclaim,71172,71173,1,-0.0,-1.0
A_sweep_reclaim,71351,71352,-1,0.0,-1.0
A_sweep_reclaim,71413,71414,-1,0.0,2.0
A_sweep_reclaim,71590,71591,-1,0.0,2.0
A_sweep_reclaim,71634,71635,1,-0.0,-1.0
A_sweep_reclaim,71746,71747,-1,0.0,2.0
A_sweep_reclaim,72083,72084,-1,0.0,-1.0
A_sweep_reclaim,72134,72135,1,-0.0,-1.0
A_sweep_reclaim,72289,72290,-1,0.0,2.0
A_sweep_reclaim,72449,72450,1,-0.0,-1.0
A_sweep_reclaim,72665,72666,1,-0.0,-1.0
A_sweep_reclaim,72675,72676,1,-0.0,-0.01798547751221069
A_sweep_reclaim,72838,72839,-1,0.0,2.0
A_sweep_reclaim,72969,72970,1,-0.0,-1.0
A_sweep_reclaim,73121,73122,1,-0.0,-1.0
A_sweep_reclaim,73192,73193,1,-0.0,2.0
A_sweep_reclaim,73215,73216,-1,0.0,2.0
A_sweep_reclaim,73331,73332,1,-0.0,-0.045634468840357316
A_sweep_reclaim,73559,73560,1,-0.0,-1.0
A_sweep_reclaim,73584,73585,1,-0.0,-1.0
A_sweep_reclaim,73698,73699,1,-0.0,-1.0
A_sweep_reclaim,73865,73866,1,-0.0,-1.0
A_sweep_reclaim,73955,73956,-1,0.0,2.0
A_sweep_reclaim,74031,74032,-1,0.0,-1.0
A_sweep_reclaim,74046,74047,-1,0.0,-1.0
A_sweep_reclaim,74198,74199,1,-0.0,-1.0
A_sweep_reclaim,74306,74307,-1,0.0,-1.0
A_sweep_reclaim,74390,74391,1,-0.0,-1.0
A_sweep_reclaim,74499,74500,1,-0.0,0.6505368665011634
A_sweep_reclaim,74607,74608,1,-0.0,-1.0
A_sweep_reclaim,74678,74679,-1,0.0,-1.0
A_sweep_reclaim,74737,74738,-1,0.0,-1.0
A_sweep_reclaim,74980,74981,1,-0.0,-1.0
A_sweep_reclaim,75031,75032,1,-0.0,-1.0
A_sweep_reclaim,75141,75142,-1,0.0,2.0
A_sweep_reclaim,75189,75190,1,-0.0,-1.0
A_sweep_reclaim,75328,75329,-1,0.0,-1.0
A_sweep_reclaim,75358,75359,1,-0.0,0.16509715441840023
A_sweep_reclaim,75460,75461,1,-0.0,-1.0
A_sweep_reclaim,75513,75514,1,-0.0,-1.0
A_sweep_reclaim,75586,75587,1,-0.0,-1.0
A_sweep_reclaim,75653,75654,1,-0.0,-1.0
A_sweep_reclaim,75677,75678,1,-0.0,0.7257794773882112
A_sweep_reclaim,75780,75781,-1,0.0,-1.0
A_sweep_reclaim,75894,75895,-1,0.0,2.0
A_sweep_reclaim,75981,75982,1,-0.0,2.0
A_sweep_reclaim,76024,76025,-1,0.0,-1.0
A_sweep_reclaim,76098,76099,1,-0.0,2.0
A_sweep_reclaim,76276,76277,1,-0.0,0.21454833290492772
A_sweep_reclaim,76377,76378,-1,0.0,-1.0
A_sweep_reclaim,76408,76409,1,-0.0,2.0
A_sweep_reclaim,76548,76549,1,-0.0,-1.0
A_sweep_reclaim,76687,76688,1,-0.0,-1.0
A_sweep_reclaim,76701,76702,1,-0.0,2.0
A_sweep_reclaim,76725,76726,-1,0.0,-1.0
A_sweep_reclaim,76820,76821,-1,0.0,2.0
A_sweep_reclaim,76853,76854,1,-0.0,0.7868771994576581
A_sweep_reclaim,76981,76982,1,-0.0,-1.0
A_sweep_reclaim,77030,77031,1,-0.0,2.0
A_sweep_reclaim,77119,77120,-1,0.0,-1.0
A_sweep_reclaim,77148,77149,-1,0.0,-1.0
A_sweep_reclaim,77280,77281,1,-0.0,2.0
A_sweep_reclaim,77406,77407,-1,0.0,2.0
A_sweep_reclaim,77573,77574,-1,0.0,-1.0
A_sweep_reclaim,77637,77638,-1,0.0,-1.0
A_sweep_reclaim,77650,77651,-1,0.0,2.0
A_sweep_reclaim,77753,77754,1,-0.0,-1.0
A_sweep_reclaim,77893,77894,-1,0.0,0.4120965041706333
A_sweep_reclaim,78020,78021,1,-0.0,2.0
A_sweep_reclaim,78031,78032,-1,0.0,2.0
A_sweep_reclaim,78173,78174,1,-0.0,-1.0
A_sweep_reclaim,78305,78306,1,-0.0,-1.0
A_sweep_reclaim,78320,78321,-1,0.0,2.0
A_sweep_reclaim,78725,78726,1,-0.0,-1.0
A_sweep_reclaim,78785,78786,1,-0.0,-1.0
A_sweep_reclaim,78909,78910,-1,0.0,2.0
A_sweep_reclaim,79011,79012,-1,0.0,2.0
A_sweep_reclaim,79087,79088,-1,0.0,0.3886883547735167
A_sweep_reclaim,79249,79250,-1,0.0,-1.0
A_sweep_reclaim,79259,79260,-1,0.0,2.0
A_sweep_reclaim,79340,79341,1,-0.0,2.0
A_sweep_reclaim,79345,79346,1,-0.0,0.26897087698433825
A_sweep_reclaim,79476,79477,1,-0.0,2.0
A_sweep_reclaim,79528,79529,1,-0.0,-1.0
A_sweep_reclaim,79789,79790,1,-0.0,-0.18766641771657594
A_sweep_reclaim,79956,79957,1,-0.0,-1.0
A_sweep_reclaim,80082,80083,1,-0.0,-1.0
A_sweep_reclaim,80148,80149,-1,0.0,2.0
A_sweep_reclaim,80352,80353,-1,0.0,2.0
A_sweep_reclaim,80526,80527,-1,0.0,0.2130198241984376
A_sweep_reclaim,80740,80741,1,-0.0,2.0
A_sweep_reclaim,80934,80935,1,-0.0,2.0
A_sweep_reclaim,80973,80974,1,-0.0,-1.0
A_sweep_reclaim,81081,81082,1,-0.0,-1.0
A_sweep_reclaim,81262,81263,1,-0.0,-1.0
A_sweep_reclaim,81414,81415,1,-0.0,-1.0
A_sweep_reclaim,81513,81514,-1,0.0,-1.0
A_sweep_reclaim,81588,81589,-1,0.0,-1.0
A_sweep_reclaim,81612,81613,1,-0.0,-0.413777246390162
A_sweep_reclaim,81718,81719,1,-0.0,-1.0
A_sweep_reclaim,81751,81752,1,-0.0,2.0
A_sweep_reclaim,81819,81820,1,-0.0,-1.0
A_sweep_reclaim,81843,81844,1,-0.0,2.0
A_sweep_reclaim,82108,82109,-1,0.0,-1.0
A_sweep_reclaim,82152,82153,-1,0.0,-1.0
A_sweep_reclaim,82173,82174,1,-0.0,-0.9062144638165269
A_sweep_reclaim,82274,82275,1,-0.0,-1.0
A_sweep_reclaim,82283,82284,1,-0.0,-1.0
A_sweep_reclaim,82355,82356,-1,0.0,2.0
A_sweep_reclaim,82443,82444,-1,0.0,-1.0
A_sweep_reclaim,82641,82642,1,-0.0,-1.0
A_sweep_reclaim,82708,82709,1,-0.0,2.0
A_sweep_reclaim,82858,82859,-1,0.0,-1.0
A_sweep_reclaim,83132,83133,1,-0.0,-1.0
A_sweep_reclaim,83287,83288,-1,0.0,-0.20970625641278445
A_sweep_reclaim,83505,83506,-1,0.0,-1.0
A_sweep_reclaim,83695,83696,1,-0.0,-1.0
A_sweep_reclaim,83755,83756,-1,0.0,2.0
A_sweep_reclaim,83805,83806,1,-0.0,-1.0
A_sweep_reclaim,84129,84130,-1,0.0,-1.0
A_sweep_reclaim,84238,84239,1,-0.0,-1.0
A_sweep_reclaim,84261,84262,1,-0.0,-1.0
A_sweep_reclaim,84317,84318,1,-0.0,2.0
A_sweep_reclaim,84549,84550,1,-0.0,-1.0
A_sweep_reclaim,84597,84598,1,-0.0,-1.0
A_sweep_reclaim,84778,84779,1,-0.0,2.0
A_sweep_reclaim,84837,84838,1,-0.0,-1.0
A_sweep_reclaim,85091,85092,1,-0.0,-1.0
A_sweep_reclaim,85119,85120,-1,0.0,-1.0
A_sweep_reclaim,85332,85333,1,-0.0,2.0
A_sweep_reclaim,85365,85366,1,-0.0,-1.0
A_sweep_reclaim,85440,85441,1,-0.0,2.0
A_sweep_reclaim,85474,85475,1,-0.0,-1.0
A_sweep_reclaim,85497,85498,1,-0.0,-1.0
A_sweep_reclaim,85540,85541,1,-0.0,2.0
A_sweep_reclaim,85615,85616,-1,0.0,2.0
A_sweep_reclaim,85726,85727,1,-0.0,-1.0
A_sweep_reclaim,85750,85751,-1,0.0,-1.0
A_sweep_reclaim,85908,85909,-1,0.0,-1.0
A_sweep_reclaim,85937,85938,1,-0.0,-1.0
A_sweep_reclaim,86260,86261,-1,0.0,-1.0
A_sweep_reclaim,86270,86271,-1,0.0,2.0
A_sweep_reclaim,86339,86340,-1,0.0,-1.0
A_sweep_reclaim,86402,86403,-1,0.0,2.0
A_sweep_reclaim,86506,86507,1,-0.0,-0.2485931204421994
A_sweep_reclaim,86734,86735,1,-0.0,-1.0
A_sweep_reclaim,86756,86757,1,-0.0,-1.0
A_sweep_reclaim,86910,86911,-1,0.0,2.0
A_sweep_reclaim,86946,86947,1,-0.0,-1.0
A_sweep_reclaim,87091,87092,1,-0.0,-1.0
A_sweep_reclaim,87220,87221,-1,0.0,-1.0
A_sweep_reclaim,87325,87326,1,-0.0,2.0
A_sweep_reclaim,87432,87433,-1,0.0,-1.0
A_sweep_reclaim,87650,87651,1,-0.0,-1.0
A_sweep_reclaim,87676,87677,-1,0.0,-1.0
A_sweep_reclaim,87871,87872,1,-0.0,-1.0
A_sweep_reclaim,87965,87966,1,-0.0,-1.0
A_sweep_reclaim,88352,88353,-1,0.0,2.0
A_sweep_reclaim,88489,88490,1,-0.0,-1.0
A_sweep_reclaim,88671,88672,1,-0.0,2.0
A_sweep_reclaim,88809,88810,-1,0.0,0.24522243207228792
A_sweep_reclaim,88931,88932,1,-0.0,2.0
A_sweep_reclaim,88957,88958,1,-0.0,-1.0
A_sweep_reclaim,88978,88979,1,-0.0,-1.0
A_sweep_reclaim,89173,89174,-1,0.0,-1.0
A_sweep_reclaim,89347,89348,1,-0.0,1.0403830570902732
A_sweep_reclaim,89508,89509,1,-0.0,2.0
A_sweep_reclaim,89578,89579,-1,0.0,2.0
A_sweep_reclaim,89750,89751,-1,0.0,-1.0
A_sweep_reclaim,90159,90160,-1,0.0,-1.0
A_sweep_reclaim,90193,90194,1,-0.0,2.0
A_sweep_reclaim,90333,90334,-1,0.0,-1.0
A_sweep_reclaim,90347,90348,-1,0.0,-1.0
A_sweep_reclaim,90554,90555,-1,0.0,-1.0
A_sweep_reclaim,90572,90573,-1,0.0,0.21192321372753567
A_sweep_reclaim,90806,90807,1,-0.0,2.0
A_sweep_reclaim,90891,90892,1,-0.0,-1.0
A_sweep_reclaim,90903,90904,1,-0.0,2.0
A_sweep_reclaim,91102,91103,-1,0.0,2.0
A_sweep_reclaim,91336,91337,-1,0.0,2.0
A_sweep_reclaim,91453,91454,1,-0.0,2.0
A_sweep_reclaim,91487,91488,-1,0.0,2.0
A_sweep_reclaim,91667,91668,1,-0.0,-1.0
A_sweep_reclaim,91859,91860,1,-0.0,0.02800157239598736
A_sweep_reclaim,91983,91984,-1,0.0,-1.0
A_sweep_reclaim,92088,92089,1,-0.0,2.0
A_sweep_reclaim,92275,92276,1,-0.0,-1.0
A_sweep_reclaim,92295,92296,1,-0.0,-1.0
A_sweep_reclaim,92412,92413,1,-0.0,0.39225836010543375
A_sweep_reclaim,92540,92541,1,-0.0,2.0
A_sweep_reclaim,92588,92589,-1,0.0,2.0
A_sweep_reclaim,92773,92774,1,-0.0,-1.0
A_sweep_reclaim,92831,92832,-1,0.0,-1.0
A_sweep_reclaim,92851,92852,-1,0.0,2.0
A_sweep_reclaim,92910,92911,-1,0.0,2.0
A_sweep_reclaim,93016,93017,1,-0.0,-1.0
A_sweep_reclaim,93284,93285,1,-0.0,-1.0
A_sweep_reclaim,93781,93782,1,-0.0,-1.0
A_sweep_reclaim,93829,93830,-1,0.0,-1.0
A_sweep_reclaim,93900,93901,1,-0.0,-1.0
A_sweep_reclaim,93999,94000,-1,0.0,1.3347441341694297
A_sweep_reclaim,94229,94230,-1,0.0,-1.0
A_sweep_reclaim,94262,94263,1,-0.0,-1.0
A_sweep_reclaim,94723,94724,1,-0.0,-1.0
A_sweep_reclaim,94777,94778,1,-0.0,-1.0
A_sweep_reclaim,94843,94844,1,-0.0,-1.0
A_sweep_reclaim,94944,94945,1,-0.0,-1.0
A_sweep_reclaim,95036,95037,1,-0.0,-1.0
A_sweep_reclaim,95054,95055,1,-0.0,-1.0
A_sweep_reclaim,95326,95327,1,-0.0,-1.0
A_sweep_reclaim,95725,95726,1,-0.0,-0.38722833167879306
A_sweep_reclaim,95863,95864,-1,0.0,-1.0
A_sweep_reclaim,95917,95918,1,-0.0,-1.0
A_sweep_reclaim,96001,96002,-1,0.0,-1.0
A_sweep_reclaim,96072,96073,1,-0.0,-1.0
A_sweep_reclaim,96235,96236,1,-0.0,2.0
A_sweep_reclaim,96349,96350,-1,0.0,-1.0
A_sweep_reclaim,96702,96703,1,-0.0,2.0
A_sweep_reclaim,97091,97092,-1,0.0,-1.0
A_sweep_reclaim,97140,97141,1,-0.0,2.0
A_sweep_reclaim,97535,97536,1,-0.0,-1.0
A_sweep_reclaim,97697,97698,-1,0.0,-1.0
A_sweep_reclaim,97733,97734,1,-0.0,-1.0
A_sweep_reclaim,97817,97818,-1,0.0,-1.0
A_sweep_reclaim,97847,97848,-1,0.0,2.0
A_sweep_reclaim,97926,97927,1,-0.0,-1.0
A_sweep_reclaim,98027,98028,1,-0.0,-1.0
A_sweep_reclaim,98046,98047,1,-0.0,2.0
A_sweep_reclaim,98129,98130,-1,0.0,-1.0
A_sweep_reclaim,98219,98220,1,-0.0,-1.0
A_sweep_reclaim,98241,98242,1,-0.0,-1.0
A_sweep_reclaim,98294,98295,1,-0.0,-1.0
A_sweep_reclaim,98405,98406,1,-0.0,-1.0
A_sweep_reclaim,98498,98499,1,-0.0,-1.0
A_sweep_reclaim,98546,98547,-1,0.0,2.0
A_sweep_reclaim,98634,98635,-1,0.0,2.0
A_sweep_reclaim,98693,98694,1,-0.0,0.8540745324263265
A_sweep_reclaim,98803,98804,1,-0.0,-1.0
A_sweep_reclaim,99172,99173,1,-0.0,2.0
A_sweep_reclaim,99294,99295,1,-0.0,2.0
A_sweep_reclaim,99489,99490,-1,0.0,2.0
A_sweep_reclaim,99517,99518,1,-0.0,0.9913099452848644
A_sweep_reclaim,99636,99637,1,-0.0,2.0
A_sweep_reclaim,99909,99910,1,-0.0,-1.0
A_sweep_reclaim,100020,100021,1,-0.0,-1.0
A_sweep_reclaim,100113,100114,-1,0.0,2.0
A_sweep_reclaim,100164,100165,-1,0.0,2.0
A_sweep_reclaim,100234,100235,1,-0.0,2.0
A_sweep_reclaim,100282,100283,-1,0.0,2.0
A_sweep_reclaim,100437,100438,-1,0.0,-1.0
A_sweep_reclaim,100591,100592,-1,0.0,2.0
A_sweep_reclaim,100636,100637,-1,0.0,-1.0
A_sweep_reclaim,100695,100696,-1,0.0,-1.0
A_sweep_reclaim,100754,100755,1,-0.0,2.0
A_sweep_reclaim,100927,100928,-1,0.0,-1.0
A_sweep_reclaim,101031,101032,1,-0.0,2.0
A_sweep_reclaim,101110,101111,1,-0.0,-1.0
A_sweep_reclaim,101240,101241,1,-0.0,-1.0
A_sweep_reclaim,101668,101669,1,-0.0,2.0
A_sweep_reclaim,101851,101852,1,-0.0,2.0
A_sweep_reclaim,101972,101973,1,-0.0,-1.0
A_sweep_reclaim,102029,102030,1,-0.0,-1.0
A_sweep_reclaim,102169,102170,1,-0.0,-1.0
A_sweep_reclaim,102259,102260,1,-0.0,-1.0
A_sweep_reclaim,102289,102290,1,-0.0,-1.0
A_sweep_reclaim,102430,102431,1,-0.0,-1.0
A_sweep_reclaim,102440,102441,1,-0.0,-1.0
A_sweep_reclaim,102518,102519,-1,0.0,2.0
A_sweep_reclaim,102795,102796,-1,0.0,2.0
A_sweep_reclaim,102848,102849,1,-0.0,2.0
A_sweep_reclaim,102917,102918,-1,0.0,-0.30949779989260207
A_sweep_reclaim,103072,103073,-1,0.0,2.0
A_sweep_reclaim,103436,103437,-1,0.0,-1.0
A_sweep_reclaim,103481,103482,1,-0.0,-1.0
A_sweep_reclaim,103586,103587,-1,0.0,-1.0
A_sweep_reclaim,103701,103702,-1,0.0,2.0
A_sweep_reclaim,103734,103735,1,-0.0,-1.0
A_sweep_reclaim,103749,103750,1,-0.0,-0.18064592972392524
A_sweep_reclaim,104058,104059,1,-0.0,-1.0
A_sweep_reclaim,104073,104074,1,-0.0,-1.0
A_sweep_reclaim,104096,104097,1,-0.0,2.0
A_sweep_reclaim,104215,104216,1,-0.0,2.0
A_sweep_reclaim,104538,104539,1,-0.0,2.0
A_sweep_reclaim,104645,104646,1,-0.0,-0.5766462114288132
A_sweep_reclaim,104853,104854,1,-0.0,-1.0
A_sweep_reclaim,105083,105084,1,-0.0,2.0
A_sweep_reclaim,105177,105178,1,-0.0,-1.0
A_sweep_reclaim,105187,105188,1,-0.0,2.0
A_sweep_reclaim,105314,105315,1,-0.0,2.0
A_sweep_reclaim,105696,105697,1,-0.0,-1.0
A_sweep_reclaim,105771,105772,-1,0.0,-1.0
A_sweep_reclaim,105791,105792,-1,0.0,2.0
A_sweep_reclaim,105867,105868,-1,0.0,2.0
A_sweep_reclaim,105888,105889,1,-0.0,-1.0
A_sweep_reclaim,106021,106022,1,-0.0,2.0
A_sweep_reclaim,106153,106154,1,-0.0,2.0
A_sweep_reclaim,106177,106178,1,-0.0,2.0
A_sweep_reclaim,106403,106404,1,-0.0,-1.0
A_sweep_reclaim,106436,106437,1,-0.0,-1.0
A_sweep_reclaim,106462,106463,-1,0.0,-1.0
A_sweep_reclaim,106549,106550,1,-0.0,-1.0
A_sweep_reclaim,106575,106576,1,-0.0,-1.0
A_sweep_reclaim,106640,106641,1,-0.0,-1.0
A_sweep_reclaim,106704,106705,1,-0.0,2.0
A_sweep_reclaim,106734,106735,-1,0.0,-1.0
A_sweep_reclaim,106778,106779,1,-0.0,-1.0
A_sweep_reclaim,106838,106839,1,-0.0,2.0
A_sweep_reclaim,106981,106982,1,-0.0,-1.0
A_sweep_reclaim,107043,107044,-1,0.0,-1.0
A_sweep_reclaim,107136,107137,-1,0.0,-1.0
A_sweep_reclaim,107336,107337,1,-0.0,-1.0
A_sweep_reclaim,107355,107356,1,-0.0,2.0
A_sweep_reclaim,107458,107459,-1,0.0,-1.0
A_sweep_reclaim,107517,107518,-1,0.0,-1.0
A_sweep_reclaim,107620,107621,1,-0.0,-1.0
A_sweep_reclaim,107778,107779,-1,0.0,-1.0
A_sweep_reclaim,107960,107961,1,-0.0,-1.0
A_sweep_reclaim,108254,108255,1,-0.0,-1.0
A_sweep_reclaim,108281,108282,1,-0.0,2.0
A_sweep_reclaim,108372,108373,-1,0.0,-1.0
A_sweep_reclaim,108391,108392,-1,0.0,0.4722215902774014
A_sweep_reclaim,108554,108555,-1,0.0,-1.0
A_sweep_reclaim,108792,108793,1,-0.0,-1.0
