object,family,mechanism,feature,n_bins,omni_p,best_pos_bin,best_pos_exp,best_pos_N,best_pos_days,best_pos_lift,best_pos_z,pooled_exp,rank,bh_thresh,fdr_sig,feature_name
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f011,33,0.2588736858294023,40.0,0.1956527838893694,32,31,0.5888180789359945,2.2161553447561806,-0.391199701626434,1400,0.0135265700483091,False,halfhour_bucket_utc
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f044,5,0.2602508898234967,,,0,0,,,-0.3144243577251478,1401,0.0135362318840579,False,week_of_month
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f017,24,0.2612011413895914,,,0,0,,,-0.2084882388941829,1402,0.0135458937198067,False,hour_utc
S18::3933c532ec9c,S18,M06_SESSION_TIME,f034,3,0.2612634101157507,,,0,0,,,-0.2706234087594297,1403,0.0135555555555555,False,run_len_same_dir
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f019,12,0.2613725568166121,0.0,0.0293455900003381,185,133,0.2605025863923625,2.29416459047161,-0.2057387587957231,1404,0.0135652173913043,False,month_of_year
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f027,5,0.2625567704674747,,,0,0,,,-0.1462639811616175,1405,0.0135748792270531,False,atr_pct_rank
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f035,3,0.2625968902492035,3.0,0.0710644432879965,362,223,0.1265911948723108,1.708561006756783,0.0036035871818489,1406,0.0135845410628019,False,dist_pdh_atr
S28::b2a817579286,S28,M16_AUCTION_VALUE,f044,5,0.2627293728469992,,,0,0,,,-0.1509808226383693,1407,0.0135942028985507,False,week_of_month
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f024,2,0.2633770192023563,,,0,0,,,-0.1791938310904777,1408,0.0136038647342995,False,h1_trend_state
S22::e730d6bce802,S22,M14_REFERENCE_LEVEL,f016,5,0.2633832160237581,1.0,0.0594542645150473,70,69,0.1399701599580023,0.830647350617852,-0.0783510896106395,1409,0.0136135265700483,False,bars_to_sess_end
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f040,5,0.2635921848920741,4.0,0.2225924449889385,128,120,0.2623127740347673,1.9372201596159029,0.0036035871818489,1410,0.0136231884057971,False,bar_in_sess
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f006,5,0.2636561774519164,,,0,0,,,-0.164287958331933,1411,0.0136328502415458,False,realvol_ratio
S22::e730d6bce802,S22,M14_REFERENCE_LEVEL,f009,5,0.2638535286198651,0.0,0.0142084664640039,585,321,0.1062990486662868,1.9367925602295573,-0.0783510896106395,1412,0.0136425120772946,False,dist_pdl_atr
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f010,5,0.2638641196638647,,,0,0,,,-0.2323586418177302,1413,0.0136521739130434,False,bars_since_20bar_high
S18::18995ee3f508,S18,M06_SESSION_TIME,f007,5,0.2653279589843782,,,0,0,,,-0.2196943442096486,1414,0.0136618357487922,False,ret_96_atr
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f038,5,0.2653948861714472,,,0,0,,,-0.1625746944243231,1415,0.013671497584541,False,ret_4_atr
S18::18995ee3f508,S18,M06_SESSION_TIME,f038,5,0.2654549971407038,,,0,0,,,-0.2196943442096486,1416,0.0136811594202898,False,ret_4_atr
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f011,48,0.2659348869454732,44.0,0.0045156394865263,110,110,0.215924649587625,1.5929688784685236,-0.2084882388941829,1417,0.0136908212560386,False,halfhour_bucket_utc
SESS_B,SESS_B,M06_SESSION_TIME,f004,5,0.2665731259472392,,,0,0,,,-0.3656137311760934,1418,0.0137004830917874,False,dist_or_low_atr
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f036,5,0.2666565979089408,0.0,0.0004845495450459,926,853,0.0451440730245866,1.431401806571733,-0.0369124123563443,1419,0.0137101449275362,False,dist_prev_sess_low_atr
S29::10d4532019fd,S29,M06_SESSION_TIME,f020,5,0.2666858497357993,0.0,0.1153545860455998,106,106,0.2767396940416874,1.932180995982884,-0.1239209859419127,1420,0.013719806763285,False,mtf_alignment
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f040,5,0.2682976723610886,,,0,0,,,-0.3144243577251478,1421,0.0137294685990338,False,bar_in_sess
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f044,5,0.2685769301680296,,,0,0,,,-0.164287958331933,1422,0.0137391304347826,False,week_of_month
SESS_C,SESS_C,M06_SESSION_TIME,f014,5,0.268751111614145,,,0,0,,,-0.2791331001590712,1423,0.0137487922705314,False,bars_since_20bar_low
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f009,4,0.2691064547801094,1.0,0.2544342001372651,84,68,0.2813223227792295,1.829821640790964,0.0036035871818489,1424,0.0137584541062801,False,dist_pdl_atr
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f001,5,0.2691350154882466,,,0,0,,,-0.3737354389272471,1425,0.0137681159420289,False,weekday
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f017,24,0.2696979140534914,3.0,0.0380075709895541,203,203,0.1355034194272606,1.402966516315718,-0.0939524767845139,1426,0.0137777777777777,False,hour_utc
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f006,5,0.2709661214793379,2.0,0.0022862268760235,860,683,0.0466304800039367,1.2952918921640817,-0.0369124123563443,1427,0.0137874396135265,False,realvol_ratio
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f024,2,0.2714775199391681,,,0,0,,,-0.2323586418177302,1428,0.0137971014492753,False,h1_trend_state
S7::98a2f4583fb9,S7,M07_TREND_CONTINUATION,f010,5,0.2718785792122669,,,0,0,,,-0.6253044035935208,1429,0.0138067632850241,False,bars_since_20bar_high
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f020,5,0.2723684934031589,,,0,0,,,-0.1625746944243231,1430,0.0138164251207729,False,mtf_alignment
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f034,3,0.2730760473000384,4.0,0.0693231558160149,101,95,0.2230055422221316,1.6900136193829247,-0.084165226639341,1431,0.0138260869565217,False,run_len_same_dir
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f019,12,0.2732468178485678,2.0,0.0591739599689443,448,322,0.1047861893830351,2.2772622772891027,-0.0369124123563443,1432,0.0138357487922705,False,month_of_year
S30::282a94fa23d8,S30,M06_SESSION_TIME,f033,5,0.2737220906031878,,,0,0,,,-0.146454009554978,1433,0.0138454106280193,False,rloc_sess
SESS_C,SESS_C,M06_SESSION_TIME,f008,5,0.2748958023304992,,,0,0,,,-0.2791331001590712,1434,0.0138550724637681,False,dist_vwap_atr
S28::b2a817579286,S28,M16_AUCTION_VALUE,f039,4,0.2750518425491517,,,0,0,,,-0.1509808226383693,1435,0.0138647342995169,False,session_id
S19::762b6018f2c5,S19,M15_GAP,f044,1,0.2751958657070701,,,0,0,,,-0.2669320577565558,1436,0.0138743961352657,False,week_of_month
S30::282a94fa23d8,S30,M06_SESSION_TIME,f009,5,0.2753476385539866,,,0,0,,,-0.146454009554978,1437,0.0138840579710144,False,dist_pdl_atr
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f046,2,0.2760361813250638,,,0,0,,,-0.0369124123563443,1438,0.0138937198067632,False,h4_trend_state
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f006,5,0.2764713720999945,,,0,0,,,-0.1954025256313247,1439,0.013903381642512,False,realvol_ratio
S6::a461ec93f607,S6,M06_SESSION_TIME,f035,5,0.2767670882159967,,,0,0,,,-0.5128074236968724,1440,0.0139130434782608,False,dist_pdh_atr
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f026,4,0.2777137796190239,3.0,0.0782318709412008,85,80,0.2892310641766482,1.8156215542709253,-0.1852561142249603,1441,0.0139227053140096,False,rloc_50
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f009,5,0.278010450734486,4.0,0.0282444010820773,113,84,0.1371605050718084,1.024486378646524,-0.1021182368524002,1442,0.0139323671497584,False,dist_pdl_atr
S5::15be26301532,S5,M05_OPENING_RANGE,f043,4,0.2783884237188152,2.0,0.0192282412232561,629,624,0.0710796336402913,1.2954108188288906,-0.0334222540989216,1443,0.0139420289855072,False,dist_or_high_atr
S18::18995ee3f508,S18,M06_SESSION_TIME,f036,5,0.2789097188571365,,,0,0,,,-0.2196943442096486,1444,0.013951690821256,False,dist_prev_sess_low_atr
SESS_C,SESS_C,M06_SESSION_TIME,f035,5,0.2799165301854467,,,0,0,,,-0.2791331001590712,1445,0.0139613526570048,False,dist_pdh_atr
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f002,5,0.2802895999956289,,,0,0,,,-0.1740521879042388,1446,0.0139710144927536,False,ret_1_atr
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f026,5,0.2815863106885763,,,0,0,,,-0.1821402258358029,1447,0.0139806763285024,False,rloc_50
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f036,5,0.2816260235547607,,,0,0,,,-0.1440796368386465,1448,0.0139903381642512,False,dist_prev_sess_low_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f046,2,0.2819451032645736,,,0,0,,,-0.2057387587957231,1449,0.014,False,h4_trend_state
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f040,5,0.2824552342105879,0.0,0.0657089439198657,46,45,0.1746734937452625,0.7946213057714738,-0.084165226639341,1450,0.0140096618357487,False,bar_in_sess
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f004,5,0.2834391959656446,,,0,0,,,-0.3255470396563592,1451,0.0140193236714975,False,dist_or_low_atr
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f024,2,0.2839817121938335,1.0,0.0103255752472397,304,240,0.1083747587415762,1.4684174807619783,-0.0733520870494794,1452,0.0140289855072463,False,h1_trend_state
S28::b2a817579286,S28,M16_AUCTION_VALUE,f046,2,0.2840049058014315,,,0,0,,,-0.1509808226383693,1453,0.0140386473429951,False,h4_trend_state
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f019,12,0.2848562018446827,,,0,0,,,-0.2323586418177302,1454,0.0140483091787439,False,month_of_year
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f013,5,0.2855623086269554,,,0,0,,,-0.0939524767845139,1455,0.0140579710144927,False,vol_rel_20
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f030,5,0.2858679249288098,,,0,0,,,-0.2057387587957231,1456,0.0140676328502415,False,rloc_96
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f039,4,0.2865887763812464,,,0,0,,,-0.1954025256313247,1457,0.0140772946859903,False,session_id
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f016,4,0.2869356223898887,,,0,0,,,-0.0673227003426379,1458,0.0140869565217391,False,bars_to_sess_end
S19::762b6018f2c5,S19,M15_GAP,f028,2,0.2869471090909314,,,0,0,,,-0.2669320577565558,1459,0.0140966183574879,False,dist_prev_sess_high_atr
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f022,5,0.287187051115203,3.0,0.0521959724200821,297,295,0.1549283075517948,1.8999673062218911,-0.0824976353327315,1460,0.0141062801932367,False,rloc_20
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f021,2,0.2873459101851985,1.0,0.0722938013216548,103,91,0.139500347601841,1.027385739627324,-0.0214468781177987,1461,0.0141159420289855,False,fvg_present
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f012,5,0.2877445825876634,,,0,0,,,-0.2656588126211349,1462,0.0141256038647342,False,dist_pwl_atr
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f041,5,0.2878374314000731,,,0,0,,,-0.391199701626434,1463,0.014135265700483,False,ret_12_atr
S27::8492323d86e4,S27,M16_AUCTION_VALUE,f020,5,0.2883106816703007,,,0,0,,,-0.1757948604079745,1464,0.0141449275362318,False,mtf_alignment
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f001,5,0.2885282272709566,,,0,0,,,-0.1791938310904777,1465,0.0141545893719806,False,weekday
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f024,2,0.2888101976651076,,,0,0,,,-0.0824976353327315,1466,0.0141642512077294,False,h1_trend_state
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f004,5,0.2889671815211247,,,0,0,,,-0.3144243577251478,1467,0.0141739130434782,False,dist_or_low_atr
S24::a20c02d14359,S24,M06_SESSION_TIME,f030,5,0.2896909605501885,,,0,0,,,-0.1145562330207209,1468,0.014183574879227,False,rloc_96
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f017,24,0.2897996741106592,19.0,0.081549717005339,160,160,0.144178969391502,2.1985722272585666,-0.0580988841413395,1469,0.0141932367149758,False,hour_utc
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f019,12,0.2908133706008797,6.0,0.1963614198270972,88,70,0.2887622938790958,2.0851585323539283,-0.0733520870494794,1470,0.0142028985507246,False,month_of_year
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f019,12,0.2915890791404871,,,0,0,,,-0.1954025256313247,1471,0.0142125603864734,False,month_of_year
S29::10d4532019fd,S29,M06_SESSION_TIME,f037,2,0.2920796388639282,,,0,0,,,-0.1239209859419127,1472,0.0142222222222222,False,disp_recent
S22::e730d6bce802,S22,M14_REFERENCE_LEVEL,f001,5,0.2931188217107006,,,0,0,,,-0.0783510896106395,1473,0.014231884057971,False,weekday
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f043,5,0.2938185069617272,,,0,0,,,-0.1821402258358029,1474,0.0142415458937198,False,dist_or_high_atr
S18::18995ee3f508,S18,M06_SESSION_TIME,f023,5,0.2938300471218902,,,0,0,,,-0.2196943442096486,1475,0.0142512077294685,False,dist_pwh_atr
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f026,5,0.2939096158399934,,,0,0,,,-0.2259536905507216,1476,0.0142608695652173,False,rloc_50
S5::15be26301532,S5,M05_OPENING_RANGE,f017,5,0.2940674993917325,5.0,0.4527512841187372,31,31,0.4924663898605597,1.8895848877726504,-0.0334222540989216,1477,0.0142705314009661,False,hour_utc
SESS_E,SESS_E,M06_SESSION_TIME,f014,5,0.2953515613823243,,,0,0,,,-0.1706719129068075,1478,0.0142801932367149,False,bars_since_20bar_low
S51::049ca99687f4,S51,M06_SESSION_TIME,f042,5,0.2958544937527652,,,0,0,,,-0.1820980069014957,1479,0.0142898550724637,False,dist_pdmid_atr
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f046,2,0.2963276736320441,,,0,0,,,-0.0673227003426379,1480,0.0142995169082125,False,h4_trend_state
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f026,5,0.2965156141865932,4.0,0.0057655308472511,109,109,0.1770682667919426,1.3167161370453937,-0.1687544865282243,1481,0.0143091787439613,False,rloc_50
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f041,5,0.2969448708051825,,,0,0,,,-0.1740521879042388,1482,0.0143188405797101,False,ret_12_atr
SESS_D,SESS_D,M06_SESSION_TIME,f007,5,0.2981154535594554,2.0,0.0363595557622175,611,611,0.0807927404287856,1.4716894452484095,-0.0267017319359689,1483,0.0143285024154589,False,ret_96_atr
S25::017b79ce0b9e,S25,M04_VOLATILITY_COMPRESSION_EXPANSION,f040,5,0.2984905345027466,,,0,0,,,-0.1485080670797977,1484,0.0143381642512077,False,bar_in_sess
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f014,5,0.2988156453108526,0.0,0.0141208052142017,620,573,0.082232258094458,1.882537088681941,-0.0580988841413395,1485,0.0143478260869565,False,bars_since_20bar_low
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f027,5,0.2990796875993151,,,0,0,,,-0.1021182368524002,1486,0.0143574879227053,False,atr_pct_rank
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f010,5,0.2990814999328306,,,0,0,,,-0.1821402258358029,1487,0.0143671497584541,False,bars_since_20bar_high
S20::3a706309724e,S20,M21_META_ROUTER,f041,4,0.2992476716178807,,,0,0,,,-0.0621530015021738,1488,0.0143768115942028,False,ret_12_atr
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f037,2,0.2996682010223876,,,0,0,,,-0.3737354389272471,1489,0.0143864734299516,False,disp_recent
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f002,5,0.3010766166591505,,,0,0,,,-0.2259536905507216,1490,0.0143961352657004,False,ret_1_atr
S18::18995ee3f508,S18,M06_SESSION_TIME,f014,5,0.3026617450966617,,,0,0,,,-0.2196943442096486,1491,0.0144057971014492,False,bars_since_20bar_low
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f034,3,0.3034318702927074,,,0,0,,,-0.0824976353327315,1492,0.014415458937198,False,run_len_same_dir
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f038,5,0.3041557335577161,2.0,0.0196915733428124,821,776,0.0667617719852786,1.87472077915313,-0.0369124123563443,1493,0.0144251207729468,False,ret_4_atr
S25::017b79ce0b9e,S25,M04_VOLATILITY_COMPRESSION_EXPANSION,f013,5,0.304376843531543,0.0,0.0308740467771567,185,182,0.1849972900098371,1.7049249682972156,-0.1485080670797977,1494,0.0144347826086956,False,vol_rel_20
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f024,2,0.3043886024818563,,,0,0,,,-0.1615200875385349,1495,0.0144444444444444,False,h1_trend_state
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f022,4,0.304576686046631,,,0,0,,,-0.2259536905507216,1496,0.0144541062801932,False,rloc_20
S29::10d4532019fd,S29,M06_SESSION_TIME,f046,2,0.3046947345610409,,,0,0,,,-0.1239209859419127,1497,0.014463768115942,False,h4_trend_state
S5::15be26301532,S5,M05_OPENING_RANGE,f012,5,0.3050759445013373,4.0,0.0573721562773344,503,456,0.1145435463197074,1.8733853691445408,-0.0334222540989216,1498,0.0144734299516908,False,dist_pwl_atr
SESS_E,SESS_E,M06_SESSION_TIME,f043,5,0.3060224336194361,,,0,0,,,-0.1706719129068075,1499,0.0144830917874396,False,dist_or_high_atr
SESS_E,SESS_E,M06_SESSION_TIME,f028,5,0.3063958550481149,4.0,0.0080816290395003,165,165,0.2145476371175952,1.871475728450276,-0.1706719129068075,1500,0.0144927536231884,False,dist_prev_sess_high_atr
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f028,5,0.3066932502388841,,,0,0,,,-0.164287958331933,1501,0.0145024154589371,False,dist_prev_sess_high_atr
S44::3d6f380511c2,S44,M17_VOLUME_PARTICIPATION,f038,5,0.3067305848282575,,,0,0,,,-0.1698854030120568,1502,0.0145120772946859,False,ret_4_atr
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f017,22,0.3078716572935813,0.0,0.4467409077341601,54,54,0.4601369514783396,2.294999165702772,0.0029187266956302,1503,0.0145217391304347,False,hour_utc
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f024,2,0.3082832385514757,,,0,0,,,-0.3255470396563592,1504,0.0145314009661835,False,h1_trend_state
S18::3933c532ec9c,S18,M06_SESSION_TIME,f020,5,0.3085600104949271,,,0,0,,,-0.2706234087594297,1505,0.0145410628019323,False,mtf_alignment
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f020,5,0.309092749430413,,,0,0,,,-0.2797389306514087,1506,0.0145507246376811,False,mtf_alignment
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f041,5,0.3108171319603114,,,0,0,,,-0.1821402258358029,1507,0.0145603864734299,False,ret_12_atr
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f038,5,0.3111728590981755,,,0,0,,,-0.1572910268826625,1508,0.0145700483091787,False,ret_4_atr
S19::762b6018f2c5,S19,M15_GAP,f037,2,0.3111873648800061,,,0,0,,,-0.2669320577565558,1509,0.0145797101449275,False,disp_recent
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f022,5,0.3135173860305562,,,0,0,,,-0.1615200875385349,1510,0.0145893719806763,False,rloc_20
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f027,5,0.3142555074968745,0.0,0.1142328080882355,48,38,0.1601632386041157,0.7448633349082151,-0.0214468781177987,1511,0.0145990338164251,False,atr_pct_rank
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f032,5,0.3148112834648131,,,0,0,,,-0.1740521879042388,1512,0.0146086956521739,False,efficiency_24h
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f040,5,0.315636344505612,,,0,0,,,-0.1512493477368903,1513,0.0146183574879227,False,bar_in_sess
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f035,5,0.3162304280488537,,,0,0,,,-0.2656588126211349,1514,0.0146280193236714,False,dist_pdh_atr
S31::9584b16899ad,S31,M06_SESSION_TIME,f007,5,0.3167716487196559,,,0,0,,,-0.2468575655120184,1515,0.0146376811594202,False,ret_96_atr
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f043,5,0.3175719346802719,,,0,0,,,-0.3652404446864761,1516,0.014647342995169,False,dist_or_high_atr
S20::3a706309724e,S20,M21_META_ROUTER,f035,5,0.3183670634294033,2.0,0.0466340196995394,285,187,0.1340348233535767,1.5795538318058384,-0.0621530015021738,1517,0.0146570048309178,False,dist_pdh_atr
S31::555f488885b1,S31,M06_SESSION_TIME,f007,5,0.3185776754213854,,,0,0,,,-0.2555616258255557,1518,0.0146666666666666,False,ret_96_atr
S20::3a706309724e,S20,M21_META_ROUTER,f007,5,0.3186336777375276,4.0,0.0484907841069052,220,143,0.1294694877235396,1.350408828236632,-0.0621530015021738,1519,0.0146763285024154,False,ret_96_atr
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f042,4,0.3197905760209014,1.0,0.104029498844266,70,67,0.1496592054116649,1.7509899335539587,-0.0228554796569282,1520,0.0146859903381642,False,dist_pdmid_atr
SESS_B,SESS_B,M06_SESSION_TIME,f008,5,0.320483568434855,,,0,0,,,-0.3656137311760934,1521,0.014695652173913,False,dist_vwap_atr
S30::282a94fa23d8,S30,M06_SESSION_TIME,f031,2,0.3211577245359436,,,0,0,,,-0.146454009554978,1522,0.0147053140096618,False,d1_trend_state
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f026,5,0.3213522530368196,,,0,0,,,-0.1768749736734077,1523,0.0147149758454106,False,rloc_50
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f020,5,0.3244807495257584,0.0,0.0135557416073528,693,507,0.0579047754174165,1.5059050850010969,-0.0369124123563443,1524,0.0147246376811594,False,mtf_alignment
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f042,5,0.3248038803084618,,,0,0,,,-0.3737354389272471,1525,0.0147342995169082,False,dist_pdmid_atr
S6::a461ec93f607,S6,M06_SESSION_TIME,f005,4,0.3252863413988214,,,0,0,,,-0.5128074236968724,1526,0.014743961352657,False,atr_over_atrma
S19::762b6018f2c5,S19,M15_GAP,f020,1,0.3255064098395586,,,0,0,,,-0.2669320577565558,1527,0.0147536231884057,False,mtf_alignment
S5::15be26301532,S5,M05_OPENING_RANGE,f006,5,0.3268534495272424,0.0,0.0064959236501435,649,595,0.0544971858296185,1.0295762736853535,-0.0334222540989216,1528,0.0147632850241545,False,realvol_ratio
S19::762b6018f2c5,S19,M15_GAP,f027,1,0.3270134671062159,,,0,0,,,-0.2669320577565558,1529,0.0147729468599033,False,atr_pct_rank
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f039,3,0.3300734180280806,,,0,0,,,-0.0673227003426379,1530,0.0147826086956521,False,session_id
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f016,4,0.3310159375335484,2.0,0.1112992626889985,299,244,0.1348558466649508,1.7349255984260237,0.0029187266956302,1531,0.0147922705314009,False,bars_to_sess_end
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f031,2,0.3313047738505816,,,0,0,,,-0.3255470396563592,1532,0.0148019323671497,False,d1_trend_state
SESS_C,SESS_C,M06_SESSION_TIME,f027,5,0.3319493763096037,,,0,0,,,-0.2791331001590712,1533,0.0148115942028985,False,atr_pct_rank
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f019,12,0.3332513040287139,0.0,0.0078742836447467,440,297,0.0722131062697231,1.4717388079872402,-0.0580988841413395,1534,0.0148212560386473,False,month_of_year
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f030,5,0.3333914958167949,,,0,0,,,-0.1791938310904777,1535,0.0148309178743961,False,rloc_96
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f012,5,0.3334236325248474,,,0,0,,,-0.1687544865282243,1536,0.0148405797101449,False,dist_pwl_atr
S12::061854e10b15,S12,M12_RANGE_ROTATION,f044,5,0.3335129884322363,,,0,0,,,-0.2424089430019912,1537,0.0148502415458937,False,week_of_month
