date,threshold,dow,session,continuation,continued_meaningfully
2024-03-12,1.1,Tuesday,ny,0.08017277413962393,0
2024-03-14,0.3,Thursday,asia,0.5585106382978714,1
2024-03-14,0.5,Thursday,london,0.34637206764866907,1
2024-03-14,0.7,Thursday,ny,0.16440261865794864,1
2024-03-18,0.3,Monday,asia,0.01810193553493578,0
2024-03-19,0.3,Tuesday,london,0.1751514674640009,1
2024-03-19,0.5,Tuesday,london,0.0,0
2024-03-21,0.3,Thursday,asia,0.8996754168363567,1
2024-03-21,0.5,Thursday,ny,0.5332049810556909,1
2024-03-21,0.7,Thursday,ny,0.5332049810556909,1
2024-03-21,0.9,Thursday,ny,0.35074728177026093,1
2024-03-21,1.1,Thursday,ny,0.08034358917397262,0
2024-04-01,0.3,Monday,ny,0.19851395259938595,1
2024-04-01,0.5,Monday,ny,0.07776662844036066,0
2024-04-03,0.3,Wednesday,asia,0.16095878479600806,1
2024-04-04,0.3,Thursday,london,0.14719966687487193,1
2024-04-04,0.5,Thursday,ny,0.0,0
2024-04-07,0.3,Sunday,late,0.383386916044438,1
2024-04-07,0.5,Sunday,late,0.0,0
2024-04-07,0.7,Sunday,late,0.0,0
2024-04-10,0.3,Wednesday,london,0.2275588226892235,1
2024-04-10,0.5,Wednesday,london,0.2275588226892235,1
2024-04-10,0.7,Wednesday,london,0.2275588226892235,1
2024-04-10,0.9,Wednesday,ny,0.0,0
2024-04-15,0.3,Monday,asia,0.5806644670010787,1
2024-04-15,0.5,Monday,ny,0.0,0
2024-04-15,0.7,Monday,ny,0.0,0
2024-04-16,0.3,Tuesday,asia,0.0,0
2024-04-17,0.3,Wednesday,ny,0.21392498873073693,1
2024-04-17,0.5,Wednesday,ny,0.0,0
2024-04-22,0.3,Monday,asia,0.8502024291497904,1
2024-04-22,0.5,Monday,asia,0.7670921734769884,1
2024-04-22,0.7,Monday,asia,0.5538963002293412,1
2024-04-22,0.9,Monday,london,0.3060109289617421,1
2024-04-22,1.1,Monday,london,0.17458315818971376,1
2024-04-23,0.3,Tuesday,asia,0.283556716450572,1
2024-04-23,0.5,Tuesday,asia,0.283556716450572,1
2024-04-23,0.7,Tuesday,asia,0.08518958988464952,0
2024-04-29,0.3,Monday,asia,0.0,0
2024-04-30,0.3,Tuesday,asia,0.7371441387791171,1
2024-04-30,0.5,Tuesday,london,0.5286042428789146,1
2024-04-30,0.7,Tuesday,ny,0.29386151478356687,1
2024-04-30,0.9,Tuesday,ny,0.10286235779085673,1
2024-05-02,0.3,Thursday,asia,0.5809680234050221,1
2024-05-02,0.5,Thursday,london,0.39449776728429414,1
2024-05-02,0.7,Thursday,london,0.19281767010555548,1
2024-05-02,0.9,Thursday,ny,0.01532960358602921,0
2024-05-07,0.3,Tuesday,london,0.04287706569196271,0
2024-05-08,0.3,Wednesday,london,0.0,0
2024-05-13,0.3,Monday,asia,0.5126858061126763,1
2024-05-13,0.5,Monday,london,0.2869886790897896,1
2024-05-13,0.7,Monday,ny,0.0509080420696936,0
2024-05-16,0.3,Thursday,london,0.28862844079402467,1
2024-05-16,0.5,Thursday,ny,0.06705216662700174,0
2024-05-20,0.3,Monday,london,0.0,0
2024-05-21,0.3,Tuesday,asia,0.2273683329322084,1
2024-05-21,0.5,Tuesday,asia,0.0,0
2024-05-22,0.3,Wednesday,london,1.0244951020032118,1
2024-05-22,0.5,Wednesday,ny,0.5270797293562584,1
2024-05-22,0.7,Wednesday,ny,0.5270797293562584,1
2024-05-22,0.9,Wednesday,ny,0.2601005189727082,1
2024-05-22,1.1,Wednesday,ny,0.20793710910710408,1
2024-05-22,1.3,Wednesday,ny,0.03281709027258812,0
2024-05-23,0.3,Thursday,asia,1.1737103233905157,1
2024-05-23,0.5,Thursday,asia,0.8743897822145131,1
2024-05-23,0.7,Thursday,asia,0.7801024169605725,1
2024-05-23,0.9,Thursday,ny,0.5489867894076116,1
2024-05-23,1.1,Thursday,ny,0.42499053539761694,1
2024-05-23,1.3,Thursday,ny,0.21133759738577804,1
2024-05-28,0.3,Tuesday,asia,0.04487993709551013,0
2024-05-29,0.3,Wednesday,london,0.4156735133790655,1
2024-05-29,0.5,Wednesday,london,0.18396998777126486,1
2024-05-29,0.7,Wednesday,london,0.0,0
2024-05-30,0.3,Thursday,asia,0.16019478348103403,1
2024-06-03,0.3,Monday,asia,0.0002798181182165382,0
2024-06-04,0.3,Tuesday,asia,0.6598415258396928,1
2024-06-04,0.5,Tuesday,london,0.4689713203842594,1
